test0.jpg	2	0.7890625	47 186 346 498
test1.jpg	3	0.9287109375	145 301 1078 1421
test2.jpg	1	0.91162109375	93 256 489 613
test3.jpg	2	0.89892578125	98 125 352 313
test4.jpg	3	0.84033203125	164 271 914 1028
test4.jpg	0	0.78662109375	140 144 457 277
test4.jpg	0	0.392333984375	161 11 424 128
test5.jpg	3	0.87255859375	208 310 880 682
test6.jpg	2	0.87158203125	64 195 287 362
test7.jpg	3	0.81689453125	0 364 940 1067
test8.jpg	3	0.95361328125	10 13 1438 1077
test9.jpg	1	0.859375	75 597 780 1233
test9.jpg	0	0.5517578125	641 13 1080 398
test10.jpg	3	0.5185546875	40 130 436 374
test10.jpg	3	0.451416015625	53 144 173 202
test11.jpg	3	0.884765625	25 157 1026 1192
test12.jpg	3	0.90478515625	402 1811 2617 3636
test13.jpg	3	0.888671875	54 100 285 364
test14.jpg	3	0.95361328125	1 5 361 429
test15.jpg	2	0.9072265625	2 0 1080 1333
test16.jpg	3	0.77685546875	2 457 263 638
test17.jpg	2	0.841796875	122 326 770 1084
test18.jpg	3	0.9228515625	45 112 336 284
test19.jpg	3	0.92919921875	68 113 313 356
test20.jpg	3	0.900390625	87 305 994 843
test20.jpg	0	0.86572265625	654 668 1080 1352
test20.jpg	0	0.6142578125	621 34 1080 267
test21.jpg	3	0.87939453125	35 175 221 342
test21.jpg	0	0.80078125	0 124 93 217
test22.jpg	3	0.87890625	12 618 739 1423
test23.jpg	3	0.859375	214 573 799 884
test24.jpg	3	0.9091796875	53 360 900 1009
test25.jpg	3	0.904296875	79 70 368 424
test27.jpg	3	0.845703125	253 910 944 1436
test28.jpg	3	0.89794921875	174 388 859 1065
test29.jpg	0	0.818359375	132 375 870 1026
test30.jpg	3	0.9091796875	103 550 820 1062
test30.jpg	0	0.64892578125	435 170 885 392
test31.jpg	3	0.9208984375	18 744 890 1692
test32.jpg	3	0.92822265625	63 248 322 469
test33.jpg	2	0.88720703125	51 308 266 431
test34.jpg	0	0.78662109375	0 686 235 858
test34.jpg	3	0.71875	212 733 767 1263
test34.jpg	3	0.56787109375	276 735 764 999
test35.jpg	2	0.8896484375	109 119 363 342
test36.jpg	0	0.88623046875	42 215 246 345
test36.jpg	0	0.8232421875	179 126 295 191
test36.jpg	0	0.77978515625	0 84 103 142
test37.jpg	3	0.87646484375	9 383 1080 1367
test38.jpg	3	0.94189453125	4 312 1080 1099
test39.jpg	1	0.900390625	172 371 934 1160
test40.jpg	2	0.88330078125	134 522 3172 2747
test41.jpg	3	0.8525390625	161 1183 765 1692
test42.jpg	2	0.908203125	32 1008 654 1418
test42.jpg	0	0.4111328125	824 109 1080 460
test43.jpg	3	0.90576171875	190 127 560 412
test44.jpg	3	0.798828125	380 1099 884 1353
test45.jpg	2	0.9013671875	192 163 466 386
test46.jpg	0	0.65380859375	38 184 222 310
test47.jpg	3	0.75830078125	40 530 773 767
test48.jpg	3	0.90576171875	112 346 770 888
test49.jpg	3	0.94189453125	103 271 1037 1148
test50.jpg	2	0.89306640625	66 241 239 375
test51.jpg	1	0.86962890625	168 108 439 323
test52.jpg	0	0.71875	11 341 959 1204
test53.jpg	3	0.91650390625	156 534 1059 1232
test54.jpg	3	0.87890625	416 970 1006 1481
test54.jpg	3	0.8251953125	570 662 957 915
test55.jpg	3	0.89501953125	5 96 1028 968
test56.jpg	3	0.7900390625	201 259 332 364
test57.jpg	1	0.91748046875	83 110 455 378
test58.jpg	3	0.8271484375	108 143 330 306
test58.jpg	4	0.68603515625	47 28 222 120
test59.jpg	2	0.90380859375	181 171 418 358
test59.jpg	0	0.82763671875	261 29 411 100
test60.jpg	0	0.73388671875	180 198 947 710
test61.jpg	3	0.8740234375	88 834 796 1292
test62.jpg	3	0.92529296875	27 134 314 400
test63.jpg	3	0.90087890625	12 545 679 1200
test63.jpg	0	0.7373046875	23 270 527 565
test64.jpg	3	0.7080078125	113 341 881 882
test65.jpg	3	0.8408203125	42 92 285 218
test66.jpg	3	0.77587890625	39 335 813 902
test67.jpg	4	0.8837890625	22 80 298 235
test68.jpg	0	0.87451171875	8 219 700 1059
test68.jpg	0	0.7607421875	607 203 1080 1004
test69.jpg	0	0.81640625	212 920 861 1280
test69.jpg	2	0.73095703125	134 682 568 952
test69.jpg	0	0.440673828125	52 590 565 887
test70.jpg	0	0.7744140625	30 253 1043 1003
test71.jpg	1	0.80126953125	374 451 680 623
test72.jpg	0	0.8740234375	2396 1690 3451 3112
test72.jpg	1	0.833984375	1057 1480 2441 3262
test73.jpg	3	0.81591796875	83 157 312 292
test75.jpg	3	0.841796875	7 358 1073 1181
test75.jpg	3	0.482421875	250 242 803 628
test76.jpg	4	0.728515625	273 554 790 888
test77.jpg	3	0.81005859375	25 174 148 245
test77.jpg	2	0.80078125	112 213 264 313
test78.jpg	0	0.65478515625	74 200 327 394
test79.jpg	2	0.927734375	76 304 1026 1442
test80.jpg	3	0.919921875	50 352 930 1369
test81.jpg	3	0.8603515625	247 177 768 523
test82.jpg	3	0.84814453125	223 327 839 871
test83.jpg	3	0.9208984375	227 333 982 1063
test83.jpg	0	0.7841796875	0 336 211 1095
test84.jpg	3	0.8759765625	0 0 4496 2806
test85.jpg	3	0.86181640625	131 294 372 460
test86.jpg	3	0.87451171875	9 343 989 969
test87.jpg	3	0.908203125	59 208 292 451
test87.jpg	0	0.75341796875	207 6 350 92
test88.jpg	1	0.89892578125	356 226 668 439
test89.jpg	2	0.900390625	129 525 980 1406
test90.jpg	0	0.87255859375	14 175 505 564
test91.jpg	1	0.8798828125	30 106 326 229
test92.jpg	3	0.888671875	54 100 285 364
test93.jpg	3	0.92529296875	26 555 954 1245
test94.jpg	3	0.689453125	14 214 357 471
test94.jpg	0	0.51171875	0 214 188 374
test95.jpg	0	0.79052734375	578 704 1056 1092
test95.jpg	3	0.7900390625	610 491 955 715
test96.jpg	2	0.85693359375	415 799 759 999
test97.jpg	3	0.89208984375	99 418 776 1053
test97.jpg	3	0.744140625	524 258 880 471
test98.jpg	3	0.7568359375	485 197 753 326
test98.jpg	3	0.681640625	471 156 876 323
test99.jpg	2	0.8974609375	86 188 384 428
test100.jpg	3	0.8935546875	2 242 215 359
test101.jpg	2	0.9052734375	57 272 265 401
test102.jpg	3	0.8369140625	286 1204 905 1513
test103.jpg	2	0.90283203125	1 420 791 954
test104.jpg	3	0.83203125	211 571 990 1078
test104.jpg	1	0.55908203125	19 1042 1036 1869
test105.jpg	3	0.916015625	1 321 995 1693
test106.jpg	2	0.90478515625	15 275 1078 1349
test107.jpg	0	0.79931640625	113 258 286 363
test108.jpg	2	0.92529296875	70 1119 864 1899
test109.jpg	0	0.7080078125	0 800 454 1220
test110.jpg	3	0.8369140625	104 303 223 356
test111.jpg	2	0.90673828125	109 426 954 1220
test112.jpg	3	0.86083984375	454 306 920 650
test112.jpg	0	0.4091796875	891 44 1080 139
